Citable Reference,Context Description,Title,Description,Start Date,Start Date (num),End Date,End Date (num),Covering Dates,Held by,Catalogue level,References,Opening Date,Closure Status,Closure Type,Closure Code,Subjects,Digitised,ID,Score
WO171/585,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 79 Armoured Division.",Signals,Signals.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.-Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440694,17.3715172
WO171/445,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 7 Armoured Division.",A.Q.,A.Q.,01/04/1944,19440401,31/12/1944,19441231,"1944 Apr.- July, Oct., Dec.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440554,17.3715172
WO171/570,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 53 Infantry Division.",Postal Unit,Postal Unit.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.-Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440679,17.3715172
WO171/549,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 52 Infantry Division.",C.R.E.M.E.,C.R.E.M.E.,01/10/1944,19441001,31/12/1944,19441231,1944 Oct.-Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440658,17.3715172
WO171/527,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 51 Infantry Division.",G.,G.,01/01/1944,19440101,30/06/1944,19440630,1944 Jan.- June,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440636,17.3715172
WO171/518,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 50 Infantry Division.",Counter Mortar Staff,Counter Mortar Staff.,01/03/1944,19440301,31/12/1944,19441231,"1944 Mar., Apr., June- Dec.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440627,17.3715172
WO171/417,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 3 Infantry Division.",Signals,Signals.,01/01/1944,19440101,31/05/1944,19440531,1944 Jan.- May,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440526,17.3715172
WO171/401,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 1 Airborne Division.",D.D.O.S.,D.D.O.S.,01/11/1944,19441101,30/11/1944,19441130,1944 Nov.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440510,17.3715172
WO171/385,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. Guards Armoured Division.",R.A.S.C. Rear Party,R.A.S.C. Rear Party.,01/06/1944,19440601,30/06/1944,19440630,"1944 June, July","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440494,17.3715172
WO171/520,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 50 Infantry Division.",C.R.E.,C.R.E.,01/08/1944,19440801,31/10/1944,19441031,1944 Aug.- Oct.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440629,17.3715172
WO171/397,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 1 Airborne Division.",R.E.,R.E.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440506,17.3715172
WO171/544,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 52 Infantry Division.",C.R.E.,C.R.E.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.-Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440653,17.3715172
WO171/543,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 52 Infantry Division.",C.R.A.,C.R.A.,01/01/1944,19440101,31/12/1944,19441231,1944 Jan.-Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4440652,17.3715172
WO171/4233,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 49 Infantry Division.",A.Q.,A.Q.,01/01/1945,19450101,31/01/1945,19450131,1945 Jan.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444340,17.3715172
WO171/8721,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.",Ord. Fd. Pk.,Ord. Fd. Pk.,01/01/1946,19460101,30/06/1946,19460630,1946 Jan.- June,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4448827,17.3715172
WO171/4145,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 5 Infantry Division.",A.Q.,A.Q.,01/03/1945,19450301,31/12/1945,19451231,1945 Mar.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444252,17.3715172
WO171/4131,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 3 Infantry Division.",G.S.,G.S.,01/05/1945,19450501,30/09/1945,19450930,1945 May - Sept.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444238,17.3715172
WO171/4130,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 3 Infantry Division.",G.S.,G.S.,01/03/1945,19450301,31/03/1945,19450331,"1945 Mar., Apr.","The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444237,17.3715172
WO171/8731,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 7 Armoured Division.",R.E.M.E.,R.E.M.E.,01/01/1946,19460101,30/06/1946,19460630,1946 Jan.- June,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4448837,17.3715172
WO171/4216,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 43 Infantry Division.",Recce.Regt.,Recce.Regt.,01/07/1945,19450701,31/12/1945,19451231,1945 July - Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444323,17.3715172
WO171/4214,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 43 Infantry Division.",A.Q.,A.Q.,01/09/1945,19450901,31/12/1945,19451231,1945 Sept.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444321,17.3715172
WO171/4210,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 43 Infantry Division.",G.,G.,01/05/1945,19450501,31/07/1945,19450731,1945 May - July,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444317,17.3715172
WO171/4249,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 51 Infantry Division.",R.A.,R.A.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444356,17.3715172
WO171/4250,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 51 Infantry Division.",R.E.,R.E.,01/01/1945,19450101,31/05/1945,19450531,1945 Jan.- May,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444357,17.3715172
WO171/4248,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 51 Infantry Division.",A.Q.,A.Q.,01/01/1945,19450101,31/12/1945,19451231,1945 Jan.- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444355,17.3715172
WO171/4181,"War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. DIVISIONS. 7 Armoured Division.",R.E.M.E.,R.E.M.E.,01/07/1945,19450701,31/12/1945,19451231,1945 July- Dec.,"The National Archives, Kew",6,,10/01/1996,"Open Document, Open Description",Closed Until,1996,"C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army",,C4444288,17.3715172
