"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"WO 171/9248","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 K.O.S.B.","5 K.O.S.B.","01/01/1946","19460101","31/01/1946","19460131","1946 Jan., Feb.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449354","73.38163"
"WO 171/1950","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Postal Units.","5 Air Fmn. Postal Unit","5 Air Fmn. Postal Unit.","01/03/1944","19440301","31/12/1944","19441231","1944 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442058","73.38163"
"WO 171/4744","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Army Groups.","5 A.G.R.A.","5 A.G.R.A.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444851","73.20484"
"WO 171/1990","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Miscellaneous.","5 Engr. Local Purchase Sec.","5 Engr. Local Purchase Sec.","01/11/1944","19441101","30/11/1944","19441130","1944 Nov., Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442098","73.20484"
"WO 171/1363","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","4/5 Royal Scots Fusiliers","4/5 Royal Scots Fusiliers.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441472","73.20484"
"WO 171/8446","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. FORCES IN NORWAY. Force 134.","Civil Affairs G-5 Div.","Civil Affairs G-5 Div.","01/07/1945","19450701","30/11/1945","19451130","1945 July - Nov.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448552","73.20484"
"WO 171/8155","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. AUXILIARY TERRITORIAL SERVICE. Companies and Sections.","5 Pl. Control Commission Germany","5 Pl. Control Commission Germany.","01/06/1945","19450601","31/07/1945","19450731","1945 June - July","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448261","73.20484"
"WO 171/5829","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Postal Units.","5 Air Fmn. Postal Unit","5 Air Fmn. Postal Unit.","01/01/1945","19450101","31/01/1945","19450131","1945 Jan., Feb.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445936","72.98215"
"WO 171/9225","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 D.C. L.I.","5 D.C. L.I.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449331","72.98215"
"WO 171/8454","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. FORCES IN NORWAY. Force 134.","H.Q. 5 Trondheim Zone","H.Q. 5 Trondheim Zone.","01/06/1945","19450601","30/06/1945","19450630","1945 June, July","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448560","72.98215"
"WO 171/9277","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","4/5 R.S.F.","4/5 R.S.F.","01/11/1946","19461101","30/11/1946","19461130","1946 Nov.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449383","72.98215"
"WO 171/5351","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Commander Royal Engineers Works.","5 C.R.E. Wks.","5 C.R.E. Wks.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445458","72.90285"
"WO 171/9017","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Army Groups.","5 A.G.R.A.","5 A.G.R.A.","01/01/1946","19460101","30/04/1946","19460430","1946 Jan.- Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449123","72.90285"
"WO 171/5216","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 King's Own Scottish Borderers","5 King's Own Scottish Borderers.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.-Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445323","72.90285"
"WO 171/8445","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. FORCES IN NORWAY. Force 134.","Civil Affairs G-5 Div.","Civil Affairs G-5 Div.","01/01/1945","19450101","30/06/1945","19450630","1945 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448551","72.90285"
"WO 171/1499","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Lines of Communication Troops.","5 L. of C. Tps.","5 L. of C. Tps.","01/06/1944","19440601","31/12/1944","19441231","1944 June- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441608","72.8725"
"WO 171/1271","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 Queen's Own Cameron Highlanders","5 Queen's Own Cameron Highlanders.","01/10/1944","19441001","31/12/1944","19441231","1944 Oct.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441380","72.8725"
"WO 171/839","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMOURED CORPS.","5 Royal Inniskilling Dragoon Guards","5 Royal Inniskilling Dragoon Guards.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4440948","72.8725"
"WO 171/1320","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY.","5 King's Own Scottish Borderers","5 King's Own Scottish Borderers.","01/01/1944","19440101","31/12/1944","19441231","1944 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441429","72.8725"
"WO 171/11089","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. MISCELLANEOUS UNITS.","No 5 Public Relations Service","No 5 Public Relations Service.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan-June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4451195","72.8725"
"WO 171/4686","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMOURED CORPS.","5 Royal Inniskilling Dragoon Guards","5 Royal Inniskilling Dragoon Guards.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444793","72.8725"
